"","postal_code","school_name","url_address","address","telephone_no","email_address","mrt_desc","bus_desc","dgp_code","zone_code","type_code","nature_code","session_code","mainlevel_code","sap_ind","autonomous_ind","gifted_ind","ip_ind","mothertongue1_code","mothertongue2_code","mothertongue3_code","results.SEARCHVAL","results.BLK_NO","results.ROAD_NAME","results.BUILDING","results.ADDRESS","results.X","results.Y","results.LATITUDE","results.LONGITUDE"
"126",529067,"POI CHING SCHOOL","http://www.poiching.moe.edu.sg","21   TAMPINES STREET 71","67856420","contact@poiching.moe.edu.sg","Tampines MRT","Bus 293, 72, 27 and 168","TAMPINES","EAST","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","Yes","No","No","No","Chinese","na","na","NASCANS @ POI CHING","21","TAMPINES STREET 71","NASCANS @ POI CHING","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","39343.4048039075","37747.9287135638","1.35765121877679","103.935246486174"
"127",529093,"DUNMAN SECONDARY SCHOOL","http://www.dunmansec.moe.edu.sg","21   TAMPINES STREET 45","67862668","DUNMAN_SS@MOE.EDU.SG","TAMPINES EAST MRT","28, 29, 293","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","DUNMAN SECONDARY SCHOOL","21","TAMPINES STREET 45","DUNMAN SECONDARY SCHOOL","21 TAMPINES STREET 45 DUNMAN SECONDARY SCHOOL SINGAPORE 529093","41676.8242046405","38079.9135282841","1.36065258337022","103.956213906966"
"128",529176,"GONGSHANG PRIMARY SCHOOL","http://www.gongshangpri.moe.edu.sg","1    TAMPINES STREET 42","67831191","GSPS@MOE.EDU.SG","Tampines (Downtown Line and East West Line) and Tampines East (Downtown Line)","4, 8, 18, 19, 21, 37, 38, 81, 293","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","MOE KINDERGARTEN @ GONGSHANG","1","TAMPINES STREET 42","MOE KINDERGARTEN @ GONGSHANG","1 TAMPINES STREET 42 MOE KINDERGARTEN @ GONGSHANG SINGAPORE 529176","40900.4946135487","37684.3217867706","1.35707534737744","103.949237910522"
"129",529231,"EAST SPRING SECONDARY SCHOOL","http://www.eastspringsec.moe.edu.sg","30   TAMPINES STREET 34","65873805","esss@moe.edu.sg","TAMPINES MRT, TAMPINES EAST MRT","3, 4, 9, 12, 17, 18, 19, 21, 28, 29, 34, 37, 39, 59, 81, 291, 518","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","EAST SPRING SECONDARY SCHOOL","30","TAMPINES STREET 34","EAST SPRING SECONDARY SCHOOL","30 TAMPINES STREET 34 EAST SPRING SECONDARY SCHOOL SINGAPORE 529231","42169.5015330398","37590.3682097681","1.35622508992581","103.960640700298"
"130",529258,"EAST SPRING PRIMARY SCHOOL","http://www.eastspringpri.moe.edu.sg","31   TAMPINES ST 33","67866192","esps@moe.edu.sg","Tampines","291, 28,18","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","NASCANS @ EAST SPRING","31","TAMPINES STREET 33","NASCANS @ EAST SPRING","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","42292.2109052921","37208.3428207003","1.35277013841942","103.961743139539"
"131",529283,"NGEE ANN SECONDARY SCHOOL","http://www.ngeeannsec.moe.edu.sg","1    TAMPINES STREET 32","67844583","nass@moe.edu.sg","TAMPINES MRT, SIMEI MRT, TAMPINES EAST MRT","3, 4, 8, 9, 12, 17, 18, 19, 21, 28, 29, 34, 37, 38, 39, 59, 81, 291, 293, 518, 552","TAMPINES","EAST","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","NGEE ANN SECONDARY SCHOOL","1","TAMPINES STREET 32","NGEE ANN SECONDARY SCHOOL","1 TAMPINES STREET 32 NGEE ANN SECONDARY SCHOOL SINGAPORE 529283","41736.2154369308","37396.8577860836","1.35447525755806","103.956747262496"
"132",529366,"ANGSANA PRIMARY SCHOOL","www.angsanapri.moe.edu.sg","3    Tampines Street 22","67830427","angsana_pri@moe.edu.sg","Tampines and Simei Stations","Bus Service 8, 17, 18, 20, 28, 34, 39, 59, 518, Feeder Bus Service 292","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","LEARNING LEAP PTE LTD [ANGSANA PRIMARY SCHOOL]","3","TAMPINES STREET 22","LEARNING LEAP PTE LTD [ANGSANA PRIMARY SCHOOL]","3 TAMPINES STREET 22 LEARNING LEAP PTE LTD [ANGSANA PRIMARY SCHOOL] SINGAPORE 529366","41160.8615044914","36732.3202990014","1.34846568919477","103.951577056231"
"133",529392,"CHONGZHENG PRIMARY SCHOOL","http://www.chongzhengpri.moe.edu.sg","1    TAMPINES STREET 21","67819002","czps@moe.edu.sg","Tampines MRT Station","3,3A, 8, 17, 18, 20, 28, 34, 39, 59, 518","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL)","1","TAMPINES STREET 21","BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL)","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","41131.9416870372","36969.5707135443","1.35061130568554","103.951317297552"
"134",529393,"YUMIN PRIMARY SCHOOL","http://www.yuminpri.moe.edu.sg","3    TAMPINES STREET 21","67811262","YUMIN_PS@MOE.EDU.SG","Tampines MRT Station","na","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","SHG STUDENT CARE (YUMIN PRIMARY SCHOOL)","3","TAMPINES STREET 21","SHG STUDENT CARE (YUMIN PRIMARY SCHOOL)","3 TAMPINES STREET 21 SHG STUDENT CARE (YUMIN PRIMARY SCHOOL) SINGAPORE 529393","41046.6676057065","37047.4549574535","1.35131569890862","103.950551091373"
"135",529400,"PASIR RIS SECONDARY SCHOOL","http://pasirrissec.moe.edu.sg","390  TAMPINES STREET 21","65010800","prss@moe.edu.sg","TAMPINES MRT, TAMPINES EAST MRT,  TAMPINES WEST MRT","3, 4, 8, 10, 15, 18, 19, 20, 21, 22, 23, 27, 28, 29, 31, 37, 38, 39, 46, 65, 67, 68, 69, 72, 81, 127, 129, 168, 291, 292, 293, 298, 969","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","PASIR RIS SECONDARY SCHOOL","390","TAMPINES STREET 21","PASIR RIS SECONDARY SCHOOL","390 TAMPINES STREET 21 PASIR RIS SECONDARY SCHOOL SINGAPORE 529400","40869.8736143373","37369.4000635836","1.35422732653396","103.948962626204"
"136",529426,"TAMPINES PRIMARY SCHOOL","http://www.tampinespri.moe.edu.sg","250  TAMPINES STREET 12","67831190","TPPS@MOE.EDU.SG","Tampines MRT","8, 10, 17,18, 27, 31, 65, 292, 293, or any bus going into Tampines Interchange","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ TAMPINES PRIMARY","250","TAMPINES STREET 12","MOE KINDERGARTEN @ TAMPINES PRIMARY","250 TAMPINES STREET 12 MOE KINDERGARTEN @ TAMPINES PRIMARY SINGAPORE 529426","40251.1018029228","36895.6687979829","1.34994333795888","103.943402379754"
"137",529427,"TAMPINES SECONDARY SCHOOL","https://www.tampinessec.moe.edu.sg","252  TAMPINES ST 12","67835423","TPSS@MOE.EDU.SG","TAMPINES MRT","3,  8,  10,  15,  17,  18,  20,  21,  23,  27,  28,  31,  34,  39,  59,  65,  129,  168,  292,  298,  518","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","TAMPINES SECONDARY SCHOOL","252","TAMPINES STREET 12","TAMPINES SECONDARY SCHOOL","252 TAMPINES STREET 12 TAMPINES SECONDARY SCHOOL SINGAPORE 529427","40346.96177861","36820.2178275529","1.34926094811197","103.944263709507"
"138",529565,"TAMPINES NORTH PRIMARY SCHOOL","http://www.tampinesnorthpri.moe.edu.sg","30   TAMPINES AVENUE 9","67854329","TNPS@MOE.EDU.SG","Tampines MRT","SBS Transit 28, 29, 293","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL)","30","TAMPINES AVENUE 9","BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL)","30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565","40848.2810703805","38061.6583322138","1.36048786025607","103.948768900518"
"139",529593,"SPRINGFIELD SECONDARY SCHOOL","http://www.springfieldsec.moe.edu.sg","30   TAMPINES AVENUE 8","63183053","SPRINGFIELDS@MOE.EDU.SG","TAMPINES MRT, TAMPINES WEST MRT","8, 15, 23, 58, 69, 118, 129, 291, 293, 298, 513, 518","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","na","SPRINGFIELD SECONDARY SCHOOL","30","TAMPINES AVENUE 8","SPRINGFIELD SECONDARY SCHOOL","30 TAMPINES AVENUE 8 SPRINGFIELD SECONDARY SCHOOL SINGAPORE 529593","38799.0137778232","36854.6606742647","1.34957303471476","103.930354460693"
"140",529706,"ST. HILDA'S PRIMARY SCHOOL","http://www.shps.moe.edu.sg","2    Tampines Ave 3","67811916","shps@moe.edu.sg","Tampines West, Tampines Central","Feeder Bus service: 293 from Tampines Interchange (towards St 71)","TAMPINES","EAST","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","Yes","No","Chinese","Malay","Tamil","CHAPEL OF CHRIST THE REDEEMER","2","TAMPINES AVENUE 3","CHAPEL OF CHRIST THE REDEEMER","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","39540.4096965808","36866.4956980404","1.34967978969837","103.937016363397"
"141",529894,"CHANGKAT CHANGI SECONDARY SCHOOL","http://www.changkatchangisec.moe.edu.sg","23   SIMEI ST 3","67859790","CHANGKATCHGI@MOE.EDU.SG","SIMEI MRT","5, 9, 20, 38","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","CHANGKAT CHANGI SECONDARY SCHOOL","23","SIMEI STREET 3","CHANGKAT CHANGI SECONDARY SCHOOL","23 SIMEI STREET 3 CHANGKAT CHANGI SECONDARY SCHOOL SINGAPORE 529894","41346.5926023414","35741.6438345015","1.33950630072876","103.953245525564"
"142",529896,"CHANGKAT PRIMARY SCHOOL","http://www.changkatpri.moe.edu.sg/","11   SIMEI ST 3","67830923","CHANGKAT_PS@MOE.EDU.SG","Simei MRT Station","9,38,5","TAMPINES","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL","11","SIMEI STREET 3","LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL","11 SIMEI STREET 3 LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL SINGAPORE 529896","41238.4638929376","35793.2822557092","1.33997334692002","103.952273949753"
"143",534237,"SERANGOON SECONDARY SCHOOL","http://www.serangoonsec.moe.edu.sg","11   UPPER SERANGOON VIEW","63851589","SERANGOON_SS@MOE.EDU.SG","HOUGANG MRT, KANGKAR LRT","62, 74, 102, 113, 119, 136, 147, 324","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","SERANGOON SECONDARY SCHOOL","11","UPPER SERANGOON VIEW","SERANGOON SECONDARY SCHOOL","11 UPPER SERANGOON VIEW SERANGOON SECONDARY SCHOOL SINGAPORE 534237","35658.8371386668","39628.0344803315","1.37465538827443","103.902138740699"
"144",534238,"HOUGANG PRIMARY SCHOOL","http://www.hougangpri.moe.edu.sg/","1    HOUGANG ST 93","64897445","HOUGANG_PS@MOE.EDU.SG","Ang Mo Kio, Buangkok, Hougang, Sengkang, Yio Chu Kang","SBS 43, 72, 88, 101, 109, 116, 156, 159, 325, 329","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","HOUGANG PRIMARY SCHOOL","1","HOUGANG STREET 93","HOUGANG PRIMARY SCHOOL","1 HOUGANG STREET 93 HOUGANG PRIMARY SCHOOL SINGAPORE 534238","33284.6782123018","39929.5216681417","1.37738245231461","103.880805274557"
"145",534256,"HOUGANG SECONDARY SCHOOL","http://www.hougangsec.moe.edu.sg","2    HOUGANG STREET 93","63851990","HOUGANG_SS@MOE.EDU.SG","HOUGANG MRT, BUANGKOK MRT","43, 88, 101, 109, 156, 159, 161, 325, 329","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","HOUGANG SECONDARY SCHOOL","2","HOUGANG STREET 93","HOUGANG SECONDARY SCHOOL","2 HOUGANG STREET 93 HOUGANG SECONDARY SCHOOL SINGAPORE 534256","33477.0592164416","39958.0252705514","1.37764019332164","103.882533963338"
"146",534786,"HOLY INNOCENTS' HIGH SCHOOL","http://www.holyinnocentshigh.moe.edu.sg","1191 UPPER SERANGOON ROAD","62833381","HIHS@MOE.EDU.SG","HOUGANG MRT","27, 72, 74, 80, 87, 89, 101, 107, 113, 116, 119, 132, 136, 147, 153, 161, 165, 324, 325","HOUGANG","SOUTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","HOLY INNOCENTS' HIGH SCHOOL","1191","UPPER SERANGOON ROAD","HOLY INNOCENTS' HIGH SCHOOL","1191 UPPER SERANGOON ROAD HOLY INNOCENTS' HIGH SCHOOL SINGAPORE 534786","35020.0627604807","39284.0954767819","1.37154508822261","103.896398814264"
"147",534793,"CHIJ OUR LADY OF THE NATIVITY","http://www.chijourladyofthenativity.moe.edu.sg/","1257 UPPER SERANGOON ROAD","63852455","chijoln@moe.edu.sg","Hougang MRT","74, 102, 112, 113, 119, 136, 147, 324, 672","HOUGANG","SOUTH","GOVERNMENT-AIDED SCH","GIRLS' SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","CHIJ OUR LADY OF THE NATIVITY","1257","UPPER SERANGOON ROAD","CHIJ OUR LADY OF THE NATIVITY","1257 UPPER SERANGOON ROAD CHIJ OUR LADY OF THE NATIVITY SINGAPORE 534793","35151.0338091562","39478.4768616967","1.37330297140128","103.897575728303"
"148",536451,"HOLY INNOCENTS' PRIMARY SCHOOL","http://www.holyinnocentspri.moe.edu.sg/","5    Lorong Low Koon","62886516","HOLYINNOCENTSPRI@MOE.EDU.SG","2km walk to Hougang MRT","51,72,80,101,119,132,136,153.","HOUGANG","SOUTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","Yes","No","No","No","Chinese","na","na","KIDZ TREEHOUSE @ HOLY INNOCENTS' PRIMARY","5","LORONG LOW KOON","KIDZ TREEHOUSE @ HOLY INNOCENTS' PRIMARY","5 LORONG LOW KOON KIDZ TREEHOUSE @ HOLY INNOCENTS' PRIMARY SINGAPORE 536451","34780.4997206423","38781.9217803665","1.36700366732013","103.89424605689"
"149",536741,"PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)","http://www.payalebarmethodistgirlspri.moe.edu.sg/","298  LORONG AH SOO","62862795","PLMGPS@MOE.EDU.SG","Kovan (NE13), Serangoon(NE12/CC13)","45, 53, 53M, 62, 113","HOUGANG","EAST","GOVERNMENT-AIDED SCH","GIRLS' SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","COMMIT LEARNING SCHOOLHOUSE @ PAYA LEBAR METHODIST GIRLS' SCHOOL","298","LORONG AH SOO","COMMIT LEARNING SCHOOLHOUSE @ PAYA LEBAR METHODIST GIRLS' SCHOOL","298 LORONG AH SOO COMMIT LEARNING SCHOOLHOUSE @ PAYA LEBAR METHODIST GIRLS' SCHOOL SINGAPORE 536741","33734.5224694395","36929.8656870592","1.3502545600894","103.884846876112"
"150",536742,"PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)","http://www.plmgss.moe.edu.sg","296  LOR AH SOO","62816606","plmgss@moe.edu.sg","KOVAN MRT, SERANGOON MRT","45, 53, 53M, 62, 113","HOUGANG","EAST","GOVERNMENT-AIDED SCH","GIRLS' SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)","296","LORONG AH SOO","PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)","296 LORONG AH SOO PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY) SINGAPORE 536742","33764.9220583495","37008.7061571106","1.35096755912522","103.885120050588"
"151",538403,"BARTLEY SECONDARY SCHOOL","http://www.bartleysec.moe.edu.sg","10   JALAN BUNGA RAMPAI","62889013","bartley_ss@moe.edu.sg","BARTLEY MRT, TAI SENG MRT","22, 24, 28, 43, 58, 62, 70, 70M, 76, 80, 80A, 93, 158","TOA PAYOH","SOUTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","BARTLEY SECONDARY SCHOOL","10","JALAN BUNGA RAMPAI","BARTLEY SECONDARY SCHOOL","10 JALAN BUNGA RAMPAI BARTLEY SECONDARY SCHOOL SINGAPORE 538403","33507.4424001053","35790.8945052791","1.33995415587811","103.882806211705"
"152",538720,"YIO CHU KANG PRIMARY SCHOOL","http://www.yiochukangpri.moe.edu.sg","1    HOUGANG STREET 51","63851365","admin_yckps@moe.edu.sg","Hougang MRT Station Yio Chu Kang MRT Station","88,101,109,159,161 and 325","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","YIO CHU KANG PRIMARY SCHOOL","1","HOUGANG STREET 51","YIO CHU KANG PRIMARY SCHOOL","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","33823.1315680202","39990.3703038469","1.37793264345276","103.885643682171"
"153",538784,"XINMIN PRIMARY SCHOOL","http://www.xinminpri.moe.edu.sg/","9    HOUGANG AVENUE 8","62835479","xinmin_ps@moe.edu.sg","Nil","74, 147, 165, 112","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","RAFFLES STUDENT CARE CENTRE LLP (XINMIN PRIMARY)","9","HOUGANG AVENUE 8","RAFFLES STUDENT CARE CENTRE LLP (XINMIN PRIMARY)","9 HOUGANG AVENUE 8 RAFFLES STUDENT CARE CENTRE LLP (XINMIN PRIMARY) SINGAPORE 538784","33507.7829754585","39308.7065256815","1.37176798317468","103.88280991785"
"154",538785,"MONTFORT SECONDARY SCHOOL","https://montfortsec.moe.edu.sg/","50   HOUGANG AVENUE 8","65107070","contact@montfortsec.edu.sg","HOUGANG MRT","74, 74e, 88, 88A, 101, 147, 147A, 161","HOUGANG","NORTH","GOVERNMENT-AIDED SCH","BOYS' SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","MONTFORT SECONDARY SCHOOL","50","HOUGANG AVENUE 8","MONTFORT SECONDARY SCHOOL","50 HOUGANG AVENUE 8 MONTFORT SECONDARY SCHOOL SINGAPORE 538785","34188.6869969647","39551.2492366415","1.37396131656912","103.888928372577"
"155",538786,"MONTFORT JUNIOR SCHOOL","http://www.montfortjunior.moe.edu.sg/","52   HOUGANG AVENUE 8","65101588","MONTFORT_JS@MOE.EDU.SG","Hougang MRT & Bus Interchange","74,88,101,147,161,","HOUGANG","NORTH","GOVERNMENT-AIDED SCH","BOYS' SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MONTFORT JUNIOR SCHOOL","52","HOUGANG AVENUE 8","MONTFORT JUNIOR SCHOOL","52 HOUGANG AVENUE 8 MONTFORT JUNIOR SCHOOL SINGAPORE 538786","34230.9110763939","39536.1151842475","1.37382444075979","103.889307782925"
"156",538787,"PUNGGOL PRIMARY SCHOOL","http://www.punggolpri.moe.edu.sg/","61   HOUGANG AVENUE 8","63850762","punggol_ps@moe.edu.sg","Hougang, Buangkok","62 74 88 113 147 325","HOUGANG","SOUTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL","61","HOUGANG AVENUE 8","AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL","61 HOUGANG AVENUE 8 AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL SINGAPORE 538787","34827.3316768408","40020.0263597388","1.37820062547641","103.894667159512"
"157",538789,"XINMIN SECONDARY SCHOOL","http://www.xinminsec.moe.edu.sg","11   HOUGANG AVENUE 8","62889382","xinminss_email@schools.gov.sg","HOUGANG MRT","25, 43, 43M, 55, 70, 70A, 70B, 70M, 72, 72A, 73, 73A, 74, 74E, 88, 88A, 103, 109, 109A, 112, 116, 132, 147, 159, 159A, 161, 165, 329, 660, 854, 854E","HOUGANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","XINMIN SECONDARY SCHOOL","11","HOUGANG AVENUE 8","XINMIN SECONDARY SCHOOL","11 HOUGANG AVENUE 8 XINMIN SECONDARY SCHOOL SINGAPORE 538789","33534.6789847175","39396.1568145063","1.37255884700002","103.88305161385"
"158",538882,"XINGHUA PRIMARY SCHOOL","http://www.xinghuapri.moe.edu.sg","45   HOUGANG AVENUE 1","62889121","XINGHUA_PS@MOE.EDU.SG","Kovan MRT Station","Bus services 53, 62, 112, 113, 115","HOUGANG","SOUTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE","45","HOUGANG AVENUE 1","HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE","45 HOUGANG AVENUE 1 HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE SINGAPORE 538882","34332.065497526","37785.9478133563","1.35799653782463","103.890216355459"
"159",538884,"YUYING SECONDARY SCHOOL","http://www.yuyingsec.moe.edu.sg","47   HOUGANG AVENUE 1","62827968","yuying_ss@moe.edu.sg","KOVAN MRT, SERANGOON MRT, HOUGANG MRT","25, 51, 53, 53M, 55, 62, 87, 113, 119, 151, 854","HOUGANG","SOUTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","YUYING SECONDARY SCHOOL","47","HOUGANG AVENUE 1","YUYING SECONDARY SCHOOL","47 HOUGANG AVENUE 1 YUYING SECONDARY SCHOOL SINGAPORE 538884","34329.6638843575","37690.788632296","1.35713595302467","103.890194755287"
"160",544799,"SPRINGDALE PRIMARY SCHOOL","http://springdalepri.moe.edu.sg/","71   Anchorvale Link","+65 63157600","springdale_ps@moe.edu.sg","Sengkang Station (NE16)  Nearest LRT station: Farmway  *10-15 min walk from either station","50, 85, 102, 372    Nearest Bus Stop: In front of Blk 326 Car Park  *1-2 min walk from bus stop; enter by Main Gate along Anchorvale Link or Rear Gate","SENG KANG","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ SPRINGDALE","71","ANCHORVALE LINK","MOE KINDERGARTEN @ SPRINGDALE","71 ANCHORVALE LINK MOE KINDERGARTEN @ SPRINGDALE SINGAPORE 544799","34242.9442041246","41909.1654851716","1.39528544463377","103.889416413501"
"161",544822,"PALM VIEW PRIMARY SCHOOL","http://www.palmviewpri.moe.edu.sg","150  Compassvale Bow","65087300","palmview_ps@moe.edu.sg","Buangkok","27,43,109,156,159,161,163,163M,550","SENG KANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","PALM VIEW PRIMARY SCHOOL","150","COMPASSVALE BOW","PALM VIEW PRIMARY SCHOOL","150 COMPASSVALE BOW PALM VIEW PRIMARY SCHOOL SINGAPORE 544822","34458.6783197625","40635.7654705234","1.38376923022123","103.891354675017"
"162",544969,"ANCHOR GREEN PRIMARY SCHOOL","http://www.anchorgreenpri.moe.edu.sg","31   Anchorvale Drive","68861356","anchorgreen_ps@moe.edu.sg","MRT : NE16-Sengkang LRT : SW7-TongKang","Bus 372, 110, 50","SENG KANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ ANCHOR GREEN","31","ANCHORVALE DRIVE","MOE KINDERGARTEN @ ANCHOR GREEN","31 ANCHORVALE DRIVE MOE KINDERGARTEN @ ANCHOR GREEN SINGAPORE 544969","34022.2468050532","41380.9286938738","1.39050830954652","103.887433162937"
"163",544974,"NORTH VISTA PRIMARY SCHOOL","http://www.northvistapri.moe.edu.sg","20   Compassvale Link","64843566","nvtps@moe.edu.sg","Buangkok MRT (NE15), Ranggung LRT (SE5)","na","SENG KANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","MOE KINDERGARTEN @ NORTH VISTA","20","COMPASSVALE LINK","MOE KINDERGARTEN @ NORTH VISTA","20 COMPASSVALE LINK MOE KINDERGARTEN @ NORTH VISTA SINGAPORE 544974","35005.0914893029","40501.0361976493","1.38255066171151","103.89626457548"
"164",545079,"NAN CHIAU HIGH SCHOOL","http://www.nchs.edu.sg","20   ANCHORVALE LINK","64897971","nchs@moe.edu.sg","SENGKANG MRT, RENJONG LRT, TONGKANG LRT","43, 83, 85, 109, 156, 159, 161, 163, 372","SENG KANG","NORTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","Yes","No","No","No","Chinese","na","na","NAN CHIAU HIGH SCHOOL","20","ANCHORVALE LINK","NAN CHIAU HIGH SCHOOL","20 ANCHORVALE LINK NAN CHIAU HIGH SCHOOL SINGAPORE 545079","34308.3992032008","41191.5774543677","1.38879582498399","103.890004423764"
